check_kind,source_pointer,field,reported,recomputed,absolute_difference,tolerance,status
curve_statistics,/panels/cau1/cells/5/test_curve/mean/50,mean,80.20666666666666,80.20666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/50,sd,1.6500404035457212,1.6500404035457212,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/51,mean,80.96666666666667,80.96666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/51,sd,0.7444684904905832,0.7444684904905832,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/52,mean,78.14,78.14,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/52,sd,4.704264023202776,4.704264023202776,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/53,mean,80.99333333333333,80.99333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/53,sd,1.050396750439253,1.050396750439253,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/54,mean,79.99666666666667,79.99666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/54,sd,1.56988322283326,1.56988322283326,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/55,mean,81.55,81.55,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/55,sd,2.2848194677041787,2.2848194677041787,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/56,mean,80.98666666666666,80.98666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/56,sd,1.408699163531143,1.408699163531143,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/57,mean,81.0,81.0,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/57,sd,2.2550166296504353,2.2550166296504353,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/58,mean,80.33666666666666,80.33666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/58,sd,1.9111340437900577,1.9111340437900577,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/59,mean,80.82000000000001,80.82000000000001,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/59,sd,3.347894860953674,3.347894860953674,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/60,mean,81.68666666666667,81.68666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/60,sd,1.2973948255382128,1.2973948255382128,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/61,mean,82.90333333333334,82.90333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/61,sd,0.5021288015373505,0.5021288015373505,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/62,mean,81.4,81.4,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/62,sd,1.0250365847129612,1.0250365847129612,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/63,mean,82.74333333333334,82.74333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/63,sd,0.7663115119410225,0.7663115119410225,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/64,mean,81.88333333333334,81.88333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/64,sd,1.8955825841501404,1.8955825841501404,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/65,mean,82.13666666666667,82.13666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/65,sd,0.3837099599089572,0.3837099599089572,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/66,mean,82.86333333333333,82.86333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/66,sd,0.8894005471852037,0.8894005471852037,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/67,mean,83.01333333333334,83.01333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/67,sd,1.6205040368148809,1.6205040368148809,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/68,mean,82.92333333333333,82.92333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/68,sd,0.6473278406907339,0.6473278406907339,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/69,mean,84.22,84.22,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/69,sd,0.7432361670424837,0.7432361670424837,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/70,mean,83.21666666666667,83.21666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/70,sd,0.8780850376434711,0.8780850376434711,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/71,mean,83.59333333333333,83.59333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/71,sd,1.0850960018972216,1.0850960018972216,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/72,mean,84.67666666666666,84.67666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/72,sd,1.0794597414138887,1.0794597414138887,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/73,mean,85.65333333333334,85.65333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/73,sd,0.4072263907623552,0.4072263907623552,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/74,mean,85.69,85.69,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/74,sd,1.3874076545846206,1.3874076545846206,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/75,mean,86.04666666666667,86.04666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/75,sd,1.925781226757945,1.925781226757945,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/76,mean,87.69333333333333,87.69333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/76,sd,1.09001529041263,1.09001529041263,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/77,mean,88.35666666666667,88.35666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/77,sd,0.6871195917257323,0.6871195917257323,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/78,mean,88.98666666666666,88.98666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/78,sd,0.40079088479322345,0.40079088479322345,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/79,mean,89.23,89.23,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/79,sd,0.2685144316419519,0.2685144316419519,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/80,mean,89.18666666666667,89.18666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/80,sd,0.3050136608962509,0.3050136608962509,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/81,mean,89.35666666666667,89.35666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/81,sd,0.3121431295629191,0.3121431295629191,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/82,mean,89.35,89.35,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/82,sd,0.24062418831031424,0.24062418831031424,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/83,mean,89.49666666666667,89.49666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/83,sd,0.31021497922139474,0.31021497922139474,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/84,mean,89.50333333333333,89.50333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/84,sd,0.30534133905079597,0.30534133905079597,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/85,mean,89.52333333333334,89.52333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/85,sd,0.28536526301098997,0.28536526301098997,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/86,mean,89.55333333333333,89.55333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/86,sd,0.28378395538390444,0.28378395538390444,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/87,mean,89.52,89.52,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/87,sd,0.36013886210738644,0.36013886210738644,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/88,mean,89.62,89.62,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/88,sd,0.2722131517763267,0.2722131517763267,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/89,mean,89.52333333333334,89.52333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/89,sd,0.18903262505010432,0.18903262505010432,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/90,mean,89.55666666666666,89.55666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/90,sd,0.22368132093076692,0.22368132093076692,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/91,mean,89.59666666666666,89.59666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/91,sd,0.1903505538035874,0.1903505538035874,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/92,mean,89.62,89.62,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/92,sd,0.17691806012954508,0.17691806012954508,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/93,mean,89.65,89.65,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/93,sd,0.21166010488517079,0.21166010488517079,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/94,mean,89.65,89.65,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/94,sd,0.21931712199460962,0.21931712199460962,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/95,mean,89.62,89.62,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/95,sd,0.2066397831977215,0.2066397831977215,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/96,mean,89.63000000000001,89.63000000000001,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/96,sd,0.22516660498395438,0.22516660498395438,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/97,mean,89.58,89.58,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/97,sd,0.29999999999999716,0.29999999999999716,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/98,mean,89.62666666666667,89.62666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/98,sd,0.20404247923736774,0.20404247923736774,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/mean/99,mean,89.62,89.62,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/test_curve/sd/99,sd,0.21517434791350357,0.21517434791350357,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/0,mean,47.94,47.94,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/0,sd,0.7607890640644075,0.7607890640644075,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/1,mean,68.56333333333333,68.56333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/1,sd,0.07371114795832005,0.07371114795832005,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/2,mean,75.30333333333333,75.30333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/2,sd,0.3707200201409852,0.3707200201409852,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/3,mean,78.15,78.15,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/3,sd,0.07000000000000028,0.07000000000000028,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/4,mean,79.55666666666667,79.55666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/4,sd,0.2458319208999016,0.2458319208999016,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/5,mean,80.71333333333334,80.71333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/5,sd,0.1331665623695859,0.1331665623695859,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/6,mean,81.48333333333333,81.48333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/6,sd,0.15502687938977586,0.15502687938977586,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/7,mean,82.35666666666667,82.35666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/7,sd,0.17616280348965221,0.17616280348965221,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/8,mean,82.75666666666666,82.75666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/8,sd,0.12741009902410902,0.12741009902410902,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/9,mean,82.99666666666667,82.99666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/9,sd,0.24906491790963883,0.24906491790963883,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/10,mean,83.48666666666666,83.48666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/10,sd,0.03785938897200493,0.03785938897200493,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/11,mean,83.81,83.81,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/11,sd,0.13000000000000092,0.13000000000000092,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/12,mean,84.06333333333333,84.06333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/12,sd,0.11150485789118286,0.11150485789118286,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/13,mean,84.28333333333333,84.28333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/13,sd,0.020816659994658322,0.020816659994658322,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/14,mean,84.41666666666667,84.41666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/14,sd,0.14189197769194523,0.14189197769194523,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/15,mean,84.91666666666667,84.91666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/15,sd,0.26501572280400837,0.26501572280400837,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/16,mean,85.11666666666666,85.11666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/16,sd,0.13576941236278078,0.13576941236278078,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/17,mean,85.33666666666667,85.33666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/17,sd,0.17616280348965463,0.17616280348965463,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/18,mean,85.29333333333334,85.29333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/18,sd,0.3448671241700648,0.3448671241700648,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/19,mean,85.54666666666667,85.54666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/19,sd,0.13576941236277484,0.13576941236277484,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/20,mean,85.89,85.89,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/20,sd,0.07937253933194073,0.07937253933194073,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/21,mean,85.75,85.75,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/21,sd,0.21656407827707705,0.21656407827707705,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/22,mean,86.11333333333333,86.11333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/22,sd,0.0929157324317776,0.0929157324317776,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/23,mean,86.33,86.33,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/23,sd,0.09165151389912027,0.09165151389912027,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/24,mean,86.43666666666667,86.43666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/24,sd,0.011547005383790217,0.011547005383790217,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/25,mean,86.76333333333334,86.76333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/25,sd,0.1331665623695859,0.1331665623695859,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/26,mean,86.92,86.92,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/26,sd,0.16822603841260458,0.16822603841260458,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/27,mean,87.11666666666667,87.11666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/27,sd,0.2759226944876692,0.2759226944876692,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/28,mean,87.20666666666666,87.20666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/28,sd,0.11372481406154557,0.11372481406154557,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/29,mean,87.33666666666667,87.33666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/29,sd,0.11846237095944456,0.11846237095944456,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/30,mean,87.76666666666667,87.76666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/30,sd,0.11846237095944896,0.11846237095944896,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/31,mean,87.81666666666666,87.81666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/31,sd,0.23459184413216966,0.23459184413216966,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/32,mean,88.17666666666668,88.17666666666668,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/32,sd,0.10263202878893896,0.10263202878893896,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/33,mean,88.33,88.33,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/33,sd,0.19519221295943184,0.19519221295943184,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/34,mean,88.40333333333334,88.40333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/34,sd,0.15044378795195548,0.15044378795195548,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/35,mean,88.77,88.77,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/35,sd,0.17349351572896887,0.17349351572896887,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/36,mean,89.14666666666666,89.14666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/36,sd,0.27537852736431095,0.27537852736431095,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/37,mean,89.28333333333333,89.28333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/37,sd,0.1530795000427369,0.1530795000427369,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/38,mean,89.34,89.34,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/38,sd,0.18083141320025062,0.18083141320025062,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/39,mean,89.65,89.65,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/39,sd,0.1311487704860356,0.1311487704860356,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/40,mean,90.00333333333333,90.00333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/40,sd,0.11150485789118286,0.11150485789118286,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/41,mean,90.24666666666667,90.24666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/41,sd,0.04041451884326987,0.04041451884326987,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/42,mean,90.49,90.49,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/42,sd,0.1081665382639159,0.1081665382639159,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/43,mean,90.77666666666666,90.77666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/43,sd,0.06350852961085851,0.06350852961085851,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/44,mean,91.11666666666666,91.11666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/44,sd,0.11590225767142007,0.11590225767142007,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/45,mean,91.30666666666666,91.30666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/45,sd,0.24846193538112274,0.24846193538112274,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/46,mean,91.59333333333333,91.59333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/46,sd,0.06658328118479527,0.06658328118479527,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/47,mean,91.97333333333334,91.97333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/47,sd,0.2797022226106431,0.2797022226106431,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/48,mean,92.03666666666666,92.03666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/48,sd,0.1913983629327425,0.1913983629327425,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/49,mean,92.60333333333334,92.60333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/49,sd,0.09504384952922072,0.09504384952922072,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/50,mean,92.59,92.59,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/50,sd,0.0655743852430243,0.0655743852430243,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/51,mean,92.96333333333334,92.96333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/51,sd,0.07571877794400173,0.07571877794400173,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/52,mean,93.26,93.26,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/52,sd,0.2700000000000031,0.2700000000000031,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/53,mean,93.53666666666666,93.53666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/53,sd,0.2040424792373755,0.2040424792373755,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/54,mean,93.89666666666666,93.89666666666666,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/54,sd,0.07023769168568511,0.07023769168568511,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/55,mean,94.19333333333333,94.19333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/55,sd,0.22052966542697106,0.22052966542697106,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/56,mean,94.43333333333334,94.43333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/56,sd,0.1877054430040203,0.1877054430040203,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/57,mean,94.84333333333333,94.84333333333333,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/57,sd,0.13428824718989293,0.13428824718989293,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/58,mean,94.94666666666667,94.94666666666667,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/58,sd,0.09237604307033816,0.09237604307033816,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/59,mean,95.21333333333334,95.21333333333334,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/59,sd,0.040414518843272795,0.040414518843272795,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/60,mean,95.66,95.66,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/60,sd,0.08888194417315819,0.08888194417315819,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/61,mean,95.85,95.85,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/sd/61,sd,0.18520259177452364,0.18520259177452364,0.0,1e-09,PASS
curve_statistics,/panels/cau1/cells/5/train_curve/mean/62,mean,96.13333333333333,96.13333333333333,0.0,1e-09,PASS
