occurrence_id,panel_id,source_pointer,run_id,run_label_in_context,primary_measurement_id,legacy_measurement_id,inline_raw_hash_present,resolved_raw_sha256,raw_hash_origin,recorded_scalar_fields
OCC-4e886635bcdb801a,original_proposal_and_joint_tuning,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/3/runs/2,RUN-4886476,eb1-ebjs-s2,MEAS-26eb6ca090d04dcc,MEAS-5e9368c5943814fe,True,c4b199c8e4d3cc9587d2431876efb59d0f5b1c7191e60c0ad18e9105582bddfb,same occurrence,"{""auc_csv"":76.966,""auc_raw"":76.9658,""epoch_train99"":70,""epochs_parsed"":100,""final_train"":99.7,""gpu_h_inrun"":0.55,""job_id"":""4886476"",""plateau20"":90.755,""plateau5"":90.85,""raw_path"":""archive/Account2/runs/eb1-ebjs-s2-4886476.out"",""raw_plateau5"":90.85000000000001,""raw_sha256"":""c4b199c8e4d3cc9587d2431876efb59d0f5b1c7191e60c0ad18e9105582bddfb"",""run"":""eb1-ebjs-s2"",""run_done"":true,""seed"":2,""train_plateau5"":99.678}"
OCC-5e1a75449623784c,original_proposal_and_joint_tuning,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/4/runs/0,RUN-4886466,eb1-ebjz-s0,MEAS-accb0e10888e06be,MEAS-d359e08376cc1e24,True,c937a03160b79a3f24713634483f19af63576bde75c39c8c7648af0374297d2c,same occurrence,"{""auc_csv"":77.597,""auc_raw"":77.5971,""epoch_train99"":70,""epochs_parsed"":100,""final_train"":99.65,""gpu_h_inrun"":0.5333333333333333,""job_id"":""4886466"",""plateau20"":90.764,""plateau5"":90.824,""raw_path"":""archive/Account2/runs/eb1-ebjz-s0-4886466.out"",""raw_plateau5"":90.824,""raw_sha256"":""c937a03160b79a3f24713634483f19af63576bde75c39c8c7648af0374297d2c"",""run"":""eb1-ebjz-s0"",""run_done"":true,""seed"":0,""train_plateau5"":99.63}"
OCC-5e1a75449623784c,original_proposal_and_joint_tuning,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/4/runs/1,RUN-4886472,eb1-ebjz-s1,MEAS-4f99ad6283e4f4e7,MEAS-e0a7292a5d52a9e1,True,8eb749f7b16fe0b1c9737bdd284d68ee4c6021ca0a07cf95223e83053063e414,same occurrence,"{""auc_csv"":77.533,""auc_raw"":77.5327,""epoch_train99"":70,""epochs_parsed"":100,""final_train"":99.68,""gpu_h_inrun"":0.5333333333333333,""job_id"":""4886472"",""plateau20"":90.685,""plateau5"":90.656,""raw_path"":""archive/Account2/runs/eb1-ebjz-s1-4886472.out"",""raw_plateau5"":90.65599999999999,""raw_sha256"":""8eb749f7b16fe0b1c9737bdd284d68ee4c6021ca0a07cf95223e83053063e414"",""run"":""eb1-ebjz-s1"",""run_done"":true,""seed"":1,""train_plateau5"":99.646}"
OCC-5e1a75449623784c,original_proposal_and_joint_tuning,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/4/runs/2,RUN-4886478,eb1-ebjz-s2,MEAS-b2e4826101ed5ec1,MEAS-47d662065184a647,True,24a64b638b51cf0db8c8be69fddc60b50e4ef575f86d077f3e75dfe0724f191b,same occurrence,"{""auc_csv"":77.661,""auc_raw"":77.6612,""epoch_train99"":71,""epochs_parsed"":100,""final_train"":99.68,""gpu_h_inrun"":0.5333333333333333,""job_id"":""4886478"",""plateau20"":90.907,""plateau5"":91.084,""raw_path"":""archive/Account2/runs/eb1-ebjz-s2-4886478.out"",""raw_plateau5"":91.084,""raw_sha256"":""24a64b638b51cf0db8c8be69fddc60b50e4ef575f86d077f3e75dfe0724f191b"",""run"":""eb1-ebjz-s2"",""run_done"":true,""seed"":2,""train_plateau5"":99.644}"
OCC-94965adb1215c826,original_proposal_and_joint_tuning,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/5/runs/0,RUN-4886461,eb1-lay-s0,MEAS-db5835a2018b1c99,MEAS-f9624b513e01e020,True,a92858540d2cf8996373e5538f512055323867dbf2df1bbbf03104f0186c01a9,same occurrence,"{""auc_csv"":77.785,""auc_raw"":77.7855,""epoch_train99"":68,""epochs_parsed"":100,""final_train"":99.58,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4886461"",""plateau20"":90.914,""plateau5"":91.006,""raw_path"":""archive/Account2/runs/eb1-lay-s0-4886461.out"",""raw_plateau5"":91.006,""raw_sha256"":""a92858540d2cf8996373e5538f512055323867dbf2df1bbbf03104f0186c01a9"",""run"":""eb1-lay-s0"",""run_done"":true,""seed"":0,""train_plateau5"":99.656}"
OCC-94965adb1215c826,original_proposal_and_joint_tuning,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/5/runs/1,RUN-4886467,eb1-lay-s1,MEAS-5f4804c52af84d8a,MEAS-14e80853acfbde51,True,4e2da43aa43cde2513d61c89641c2ef83007d150df0ed11baa7e0b65c07e96b0,same occurrence,"{""auc_csv"":77.636,""auc_raw"":77.6363,""epoch_train99"":67,""epochs_parsed"":100,""final_train"":99.63,""gpu_h_inrun"":0.5,""job_id"":""4886467"",""plateau20"":90.746,""plateau5"":90.95,""raw_path"":""archive/Account2/runs/eb1-lay-s1-4886467.out"",""raw_plateau5"":90.95,""raw_sha256"":""4e2da43aa43cde2513d61c89641c2ef83007d150df0ed11baa7e0b65c07e96b0"",""run"":""eb1-lay-s1"",""run_done"":true,""seed"":1,""train_plateau5"":99.66}"
OCC-94965adb1215c826,original_proposal_and_joint_tuning,/panels/original_proposal_and_joint_tuning/empirical_bayes/cells/5/runs/2,RUN-4886473,eb1-lay-s2,MEAS-4cbed43d507cae1c,MEAS-63ff0c1ae24d7d9e,True,8b0426930d8833ed8e7b2d11864d1813cd468766743fab53ffc614ce3f27f049,same occurrence,"{""auc_csv"":77.593,""auc_raw"":77.5929,""epoch_train99"":70,""epochs_parsed"":100,""final_train"":99.59,""gpu_h_inrun"":0.6166666666666667,""job_id"":""4886473"",""plateau20"":90.742,""plateau5"":90.728,""raw_path"":""archive/Account2/runs/eb1-lay-s2-4886473.out"",""raw_plateau5"":90.728,""raw_sha256"":""8b0426930d8833ed8e7b2d11864d1813cd468766743fab53ffc614ce3f27f049"",""run"":""eb1-lay-s2"",""run_done"":true,""seed"":2,""train_plateau5"":99.61}"
OCC-ba3fd520eed0994a,cau1,/panels/cau1/cells/0/runs/0,RUN-4945786,cau1-lr0005-s50,MEAS-6c609447d09664b4,MEAS-3cad277acb1e8111,True,0777024285bf99133b681918d1940e4d21311b63f1f4bc9d046b6a4bffdfb508,same occurrence,"{""auc_csv"":84.043,""auc_raw"":84.0431,""epoch_train99"":11,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.5166666666666667,""job_id"":""4945786"",""plateau20"":85.448,""plateau5"":85.49,""raw_path"":""archive/Account2/runs/cau1-lr0005-s50-4945786.out"",""raw_plateau5"":85.49,""raw_sha256"":""0777024285bf99133b681918d1940e4d21311b63f1f4bc9d046b6a4bffdfb508"",""run"":""cau1-lr0005-s50"",""run_done"":true,""seed"":50,""train_plateau5"":100.0}"
OCC-ba3fd520eed0994a,cau1,/panels/cau1/cells/0/runs/1,RUN-4945795,cau1-lr0005-s51,MEAS-f6d2aa66e9f49722,MEAS-3587a77d866d8df7,True,30e5bc4135ddf9937699f761b7a2a14204495c5b56e6e88f339b0f739b159854,same occurrence,"{""auc_csv"":83.889,""auc_raw"":83.8892,""epoch_train99"":10,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.5,""job_id"":""4945795"",""plateau20"":85.12,""plateau5"":85.14,""raw_path"":""archive/Account2/runs/cau1-lr0005-s51-4945795.out"",""raw_plateau5"":85.14,""raw_sha256"":""30e5bc4135ddf9937699f761b7a2a14204495c5b56e6e88f339b0f739b159854"",""run"":""cau1-lr0005-s51"",""run_done"":true,""seed"":51,""train_plateau5"":100.0}"
OCC-ba3fd520eed0994a,cau1,/panels/cau1/cells/0/runs/2,RUN-4945840,cau1-lr0005-s52,MEAS-9caf82756d48c081,MEAS-e93132a5a43177cf,True,b0db23ec1d9c231475decdcada623a4e0c8831576911be81d2a4e7693566e040,same occurrence,"{""auc_csv"":84.109,""auc_raw"":84.1094,""epoch_train99"":11,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.4,""job_id"":""4945840"",""plateau20"":85.49,""plateau5"":85.524,""raw_path"":""archive/Account2/runs/cau1-lr0005-s52-4945840.out"",""raw_plateau5"":85.524,""raw_sha256"":""b0db23ec1d9c231475decdcada623a4e0c8831576911be81d2a4e7693566e040"",""run"":""cau1-lr0005-s52"",""run_done"":true,""seed"":52,""train_plateau5"":100.0}"
OCC-eb5b697056d0a459,cau1,/panels/cau1/cells/1/runs/0,RUN-4945787,cau1-lr001-s50,MEAS-c795657151f9d1a1,MEAS-f883c2fef5e3c508,True,0dbf0d29d823c7a24711d1b943f5c05839896c5fcc0ab0e0dbee227f726c2d66,same occurrence,"{""auc_csv"":86.091,""auc_raw"":86.0906,""epoch_train99"":13,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.4666666666666667,""job_id"":""4945787"",""plateau20"":87.454,""plateau5"":87.504,""raw_path"":""archive/Account2/runs/cau1-lr001-s50-4945787.out"",""raw_plateau5"":87.504,""raw_sha256"":""0dbf0d29d823c7a24711d1b943f5c05839896c5fcc0ab0e0dbee227f726c2d66"",""run"":""cau1-lr001-s50"",""run_done"":true,""seed"":50,""train_plateau5"":100.0}"
OCC-eb5b697056d0a459,cau1,/panels/cau1/cells/1/runs/1,RUN-4945832,cau1-lr001-s51,MEAS-167f186c21959b7d,MEAS-0c9b1b051fd8690b,True,dd58fbe2e56778b57890974c6f2b748388b46647dd809943e2418ff35ae0b8de,same occurrence,"{""auc_csv"":85.465,""auc_raw"":85.4649,""epoch_train99"":13,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.43333333333333335,""job_id"":""4945832"",""plateau20"":86.749,""plateau5"":86.762,""raw_path"":""archive/Account2/runs/cau1-lr001-s51-4945832.out"",""raw_plateau5"":86.762,""raw_sha256"":""dd58fbe2e56778b57890974c6f2b748388b46647dd809943e2418ff35ae0b8de"",""run"":""cau1-lr001-s51"",""run_done"":true,""seed"":51,""train_plateau5"":100.0}"
OCC-eb5b697056d0a459,cau1,/panels/cau1/cells/1/runs/2,RUN-4945841,cau1-lr001-s52,MEAS-fed732782a578217,MEAS-ff1162cd11525340,True,18512e35f633ad36d70536542a1ec250d93d2c4ba9fe8d6b2ed51f52d7cf6a38,same occurrence,"{""auc_csv"":85.393,""auc_raw"":85.3927,""epoch_train99"":13,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.38333333333333336,""job_id"":""4945841"",""plateau20"":86.941,""plateau5"":86.988,""raw_path"":""archive/Account2/runs/cau1-lr001-s52-4945841.out"",""raw_plateau5"":86.988,""raw_sha256"":""18512e35f633ad36d70536542a1ec250d93d2c4ba9fe8d6b2ed51f52d7cf6a38"",""run"":""cau1-lr001-s52"",""run_done"":true,""seed"":52,""train_plateau5"":100.0}"
OCC-a6627fe09f690b1b,cau1,/panels/cau1/cells/2/runs/0,RUN-4945788,cau1-lr002-s50,MEAS-6571a23f5bd78048,MEAS-b8e974a2c4aecbb9,True,393eb861770bfbc721dc209432ae7a7c34147b9147090090e8333fd871990eca,same occurrence,"{""auc_csv"":85.793,""auc_raw"":85.79260000000001,""epoch_train99"":16,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.45,""job_id"":""4945788"",""plateau20"":88.837,""plateau5"":88.796,""raw_path"":""archive/Account2/runs/cau1-lr002-s50-4945788.out"",""raw_plateau5"":88.796,""raw_sha256"":""393eb861770bfbc721dc209432ae7a7c34147b9147090090e8333fd871990eca"",""run"":""cau1-lr002-s50"",""run_done"":true,""seed"":50,""train_plateau5"":100.0}"
OCC-a6627fe09f690b1b,cau1,/panels/cau1/cells/2/runs/1,RUN-4945833,cau1-lr002-s51,MEAS-345996f7a68894ca,MEAS-855884dc256e41a4,True,0171ffaae2e5d0f760088734e13323cb970914f830ab32ca30d06548056d185f,same occurrence,"{""auc_csv"":85.545,""auc_raw"":85.5452,""epoch_train99"":17,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4945833"",""plateau20"":88.29,""plateau5"":88.296,""raw_path"":""archive/Account2/runs/cau1-lr002-s51-4945833.out"",""raw_plateau5"":88.296,""raw_sha256"":""0171ffaae2e5d0f760088734e13323cb970914f830ab32ca30d06548056d185f"",""run"":""cau1-lr002-s51"",""run_done"":true,""seed"":51,""train_plateau5"":100.0}"
OCC-a6627fe09f690b1b,cau1,/panels/cau1/cells/2/runs/2,RUN-4945842,cau1-lr002-s52,MEAS-aa737a2c8ce56308,MEAS-78cf7bad5c188391,True,b9133576775bcc17d5aaac5501232a878dc103c2d2dafcc440d17f2b10ca8bf2,same occurrence,"{""auc_csv"":85.155,""auc_raw"":85.1555,""epoch_train99"":16,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.4666666666666667,""job_id"":""4945842"",""plateau20"":88.141,""plateau5"":88.136,""raw_path"":""archive/Account2/runs/cau1-lr002-s52-4945842.out"",""raw_plateau5"":88.136,""raw_sha256"":""b9133576775bcc17d5aaac5501232a878dc103c2d2dafcc440d17f2b10ca8bf2"",""run"":""cau1-lr002-s52"",""run_done"":true,""seed"":52,""train_plateau5"":100.0}"
OCC-aa9fbf4af47ec585,cau1,/panels/cau1/cells/3/runs/0,RUN-4945789,cau1-lr005-s50,MEAS-4d06e0919beffaec,MEAS-cccedc0549c3e39c,True,b24505cb63082874159005efab36614f1105620a92893c9f5bbcc6f7b5625a05,same occurrence,"{""auc_csv"":84.456,""auc_raw"":84.4559,""epoch_train99"":49,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.36666666666666664,""job_id"":""4945789"",""plateau20"":89.059,""plateau5"":89.058,""raw_path"":""archive/Account2/runs/cau1-lr005-s50-4945789.out"",""raw_plateau5"":89.058,""raw_sha256"":""b24505cb63082874159005efab36614f1105620a92893c9f5bbcc6f7b5625a05"",""run"":""cau1-lr005-s50"",""run_done"":true,""seed"":50,""train_plateau5"":100.0}"
OCC-aa9fbf4af47ec585,cau1,/panels/cau1/cells/3/runs/1,RUN-4945834,cau1-lr005-s51,MEAS-11bc80ed8953d2af,MEAS-55cfd81d319e6dd9,True,1dd7d9bde84604d5abc2dc1353c5278d6a0730b801834d18f0900c6063ef55f5,same occurrence,"{""auc_csv"":84.283,""auc_raw"":84.2828,""epoch_train99"":44,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4945834"",""plateau20"":88.787,""plateau5"":88.75,""raw_path"":""archive/Account2/runs/cau1-lr005-s51-4945834.out"",""raw_plateau5"":88.75,""raw_sha256"":""1dd7d9bde84604d5abc2dc1353c5278d6a0730b801834d18f0900c6063ef55f5"",""run"":""cau1-lr005-s51"",""run_done"":true,""seed"":51,""train_plateau5"":100.0}"
OCC-aa9fbf4af47ec585,cau1,/panels/cau1/cells/3/runs/2,RUN-4945843,cau1-lr005-s52,MEAS-4d5f2712d27abbd5,MEAS-a64c73b9742c9900,True,8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32,same occurrence,"{""auc_csv"":84.36,""auc_raw"":84.3597,""epoch_train99"":47,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.43333333333333335,""job_id"":""4945843"",""plateau20"":88.594,""plateau5"":88.588,""raw_path"":""archive/Account2/runs/cau1-lr005-s52-4945843.out"",""raw_plateau5"":88.588,""raw_sha256"":""8d982d6850675ed40033ae92d5bc56e7baab99e9c3d2a581a4c911f94fa87d32"",""run"":""cau1-lr005-s52"",""run_done"":true,""seed"":52,""train_plateau5"":100.0}"
OCC-48e75235d317408d,cau1,/panels/cau1/cells/4/runs/0,RUN-4945790,cau1-lr01-s50,MEAS-7a33172c4edbb550,MEAS-3b7ea734c1c69d3f,True,c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b,same occurrence,"{""auc_csv"":83.117,""auc_raw"":83.1173,""epoch_train99"":63,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4945790"",""plateau20"":89.232,""plateau5"":89.216,""raw_path"":""archive/Account2/runs/cau1-lr01-s50-4945790.out"",""raw_plateau5"":89.21600000000001,""raw_sha256"":""c87184b60d758df3ec40546e1e8645703f15868c2df0a2b735822a9ed06f5d2b"",""run"":""cau1-lr01-s50"",""run_done"":true,""seed"":50,""train_plateau5"":100.0}"
OCC-48e75235d317408d,cau1,/panels/cau1/cells/4/runs/1,RUN-4945835,cau1-lr01-s51,MEAS-e8e3b7fc03b9ade3,MEAS-e51cd7d4486bae63,True,e729509cb555efe75215fd5301a6450a8e238f4947668b80566e7a770d0391a1,same occurrence,"{""auc_csv"":83.009,""auc_raw"":83.009,""epoch_train99"":62,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4945835"",""plateau20"":89.664,""plateau5"":89.676,""raw_path"":""archive/Account2/runs/cau1-lr01-s51-4945835.out"",""raw_plateau5"":89.676,""raw_sha256"":""e729509cb555efe75215fd5301a6450a8e238f4947668b80566e7a770d0391a1"",""run"":""cau1-lr01-s51"",""run_done"":true,""seed"":51,""train_plateau5"":100.0}"
OCC-48e75235d317408d,cau1,/panels/cau1/cells/4/runs/2,RUN-4945844,cau1-lr01-s52,MEAS-2c8278d7654f8351,MEAS-3c3bde719016817d,True,8ea1fc0e717cfb8f3dae11b44c3ec2c50e4575049103086a2e7467bb4e8777d7,same occurrence,"{""auc_csv"":82.842,""auc_raw"":82.8424,""epoch_train99"":64,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4945844"",""plateau20"":89.52,""plateau5"":89.576,""raw_path"":""archive/Account2/runs/cau1-lr01-s52-4945844.out"",""raw_plateau5"":89.576,""raw_sha256"":""8ea1fc0e717cfb8f3dae11b44c3ec2c50e4575049103086a2e7467bb4e8777d7"",""run"":""cau1-lr01-s52"",""run_done"":true,""seed"":52,""train_plateau5"":100.0}"
OCC-73975464649af904,cau1,/panels/cau1/cells/5/runs/0,RUN-4945791,cau1-lr02-s50,MEAS-65f811bc49734ea5,MEAS-8bd5e3f86b2a2ec4,True,fa04caf36ed39834bbdba612933f0f68807e18cfcd52631493638de3cc8de5eb,same occurrence,"{""auc_csv"":80.737,""auc_raw"":80.7367,""epoch_train99"":73,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.35,""job_id"":""4945791"",""plateau20"":89.565,""plateau5"":89.642,""raw_path"":""archive/Account2/runs/cau1-lr02-s50-4945791.out"",""raw_plateau5"":89.642,""raw_sha256"":""fa04caf36ed39834bbdba612933f0f68807e18cfcd52631493638de3cc8de5eb"",""run"":""cau1-lr02-s50"",""run_done"":true,""seed"":50,""train_plateau5"":100.0}"
OCC-73975464649af904,cau1,/panels/cau1/cells/5/runs/1,RUN-4945836,cau1-lr02-s51,MEAS-0f6238edcb689e6e,MEAS-ed3accd1a3321f4a,True,14ea783848e9cc7bcd53b34223decf116fbd2f26944d51232febfc495d43bf8c,same occurrence,"{""auc_csv"":80.7,""auc_raw"":80.6999,""epoch_train99"":73,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.48333333333333334,""job_id"":""4945836"",""plateau20"":89.282,""plateau5"":89.38,""raw_path"":""archive/Account2/runs/cau1-lr02-s51-4945836.out"",""raw_plateau5"":89.38,""raw_sha256"":""14ea783848e9cc7bcd53b34223decf116fbd2f26944d51232febfc495d43bf8c"",""run"":""cau1-lr02-s51"",""run_done"":true,""seed"":51,""train_plateau5"":100.0}"
OCC-73975464649af904,cau1,/panels/cau1/cells/5/runs/2,RUN-4945845,cau1-lr02-s52,MEAS-29063e611e67cd61,MEAS-914b2c9f6d2c7ed8,True,5f1b07c946e1128d8bbad98df19a6ccbb87fe6582ee62f3a9c64d8cd1c929210,same occurrence,"{""auc_csv"":80.648,""auc_raw"":80.6476,""epoch_train99"":72,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.36666666666666664,""job_id"":""4945845"",""plateau20"":89.771,""plateau5"":89.824,""raw_path"":""archive/Account2/runs/cau1-lr02-s52-4945845.out"",""raw_plateau5"":89.824,""raw_sha256"":""5f1b07c946e1128d8bbad98df19a6ccbb87fe6582ee62f3a9c64d8cd1c929210"",""run"":""cau1-lr02-s52"",""run_done"":true,""seed"":52,""train_plateau5"":100.0}"
OCC-0297fdfa373a66af,cau1,/panels/cau1/cells/6/runs/0,RUN-4945792,cau1-lr04-s50,MEAS-04aed0432836c25d,MEAS-8044d2e853a26942,True,340a0e971baa247875d93298f6462b08ee39dbd5136da9f7cb9e60379ead1858,same occurrence,"{""auc_csv"":75.595,""auc_raw"":75.5952,""epoch_train99"":82,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.45,""job_id"":""4945792"",""plateau20"":88.068,""plateau5"":88.752,""raw_path"":""archive/Account2/runs/cau1-lr04-s50-4945792.out"",""raw_plateau5"":88.752,""raw_sha256"":""340a0e971baa247875d93298f6462b08ee39dbd5136da9f7cb9e60379ead1858"",""run"":""cau1-lr04-s50"",""run_done"":true,""seed"":50,""train_plateau5"":100.0}"
OCC-0297fdfa373a66af,cau1,/panels/cau1/cells/6/runs/1,RUN-4945837,cau1-lr04-s51,MEAS-b4b9eee29ef1b208,MEAS-fc6aa1114480a430,True,fdaf9f219d7b189630b9a0b1bfe048415e3c0f9eb4f3a4193ce0aa6e79cf59e2,same occurrence,"{""auc_csv"":74.708,""auc_raw"":74.7083,""epoch_train99"":82,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.35,""job_id"":""4945837"",""plateau20"":87.561,""plateau5"":88.354,""raw_path"":""archive/Account2/runs/cau1-lr04-s51-4945837.out"",""raw_plateau5"":88.354,""raw_sha256"":""fdaf9f219d7b189630b9a0b1bfe048415e3c0f9eb4f3a4193ce0aa6e79cf59e2"",""run"":""cau1-lr04-s51"",""run_done"":true,""seed"":51,""train_plateau5"":100.0}"
OCC-0297fdfa373a66af,cau1,/panels/cau1/cells/6/runs/2,RUN-4945846,cau1-lr04-s52,MEAS-41977636c2f6642b,MEAS-36d2a5fb7b0258f3,True,153c7d3fe6b0319bd267d853e9ff6bef07e9f7abc8c793b5e7d69df29fe3c1a1,same occurrence,"{""auc_csv"":75.029,""auc_raw"":75.029,""epoch_train99"":81,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.38333333333333336,""job_id"":""4945846"",""plateau20"":88.106,""plateau5"":88.894,""raw_path"":""archive/Account2/runs/cau1-lr04-s52-4945846.out"",""raw_plateau5"":88.894,""raw_sha256"":""153c7d3fe6b0319bd267d853e9ff6bef07e9f7abc8c793b5e7d69df29fe3c1a1"",""run"":""cau1-lr04-s52"",""run_done"":true,""seed"":52,""train_plateau5"":100.0}"
OCC-fe486353a7b2cd80,cau1,/panels/cau1/cells/7/runs/0,RUN-4945793,cau1-m6-s50,MEAS-d538fe8e6eee39c3,MEAS-60623e640c775b67,True,f28b8a1889df1350c0cc3a9700f124920cc36da6d510019a75074f24b07be9d3,same occurrence,"{""auc_csv"":73.833,""auc_raw"":73.8329,""epoch_train99"":5,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.6833333333333333,""job_id"":""4945793"",""plateau20"":74.21,""plateau5"":74.104,""raw_path"":""archive/Account2/runs/cau1-m6-s50-4945793.out"",""raw_plateau5"":74.104,""raw_sha256"":""f28b8a1889df1350c0cc3a9700f124920cc36da6d510019a75074f24b07be9d3"",""run"":""cau1-m6-s50"",""run_done"":true,""seed"":50,""train_plateau5"":99.994}"
OCC-fe486353a7b2cd80,cau1,/panels/cau1/cells/7/runs/1,RUN-4945838,cau1-m6-s51,MEAS-9a8e92507437a943,MEAS-d943977b17fd5330,True,e91f56e7385143a3e07fec9b97a4cbcc193069772d94a0419a7ca23e967a40e5,same occurrence,"{""auc_csv"":74.8,""auc_raw"":74.7999,""epoch_train99"":5,""epochs_parsed"":100,""final_train"":99.99,""gpu_h_inrun"":0.6833333333333333,""job_id"":""4945838"",""plateau20"":75.268,""plateau5"":75.322,""raw_path"":""archive/Account2/runs/cau1-m6-s51-4945838.out"",""raw_plateau5"":75.322,""raw_sha256"":""e91f56e7385143a3e07fec9b97a4cbcc193069772d94a0419a7ca23e967a40e5"",""run"":""cau1-m6-s51"",""run_done"":true,""seed"":51,""train_plateau5"":99.99199999999999}"
OCC-fe486353a7b2cd80,cau1,/panels/cau1/cells/7/runs/2,RUN-4945847,cau1-m6-s52,MEAS-f925fd6737410b5e,MEAS-9c083be1a089ed3a,True,f846b79c4246ccb25e867a9b5e821b0d28b4d24d864dbf2ebc56663a67bd7c04,same occurrence,"{""auc_csv"":73.629,""auc_raw"":73.6295,""epoch_train99"":6,""epochs_parsed"":100,""final_train"":99.99,""gpu_h_inrun"":0.85,""job_id"":""4945847"",""plateau20"":74.075,""plateau5"":74.072,""raw_path"":""archive/Account2/runs/cau1-m6-s52-4945847.out"",""raw_plateau5"":74.072,""raw_sha256"":""f846b79c4246ccb25e867a9b5e821b0d28b4d24d864dbf2ebc56663a67bd7c04"",""run"":""cau1-m6-s52"",""run_done"":true,""seed"":52,""train_plateau5"":99.998}"
OCC-fba233c6bd986a37,cau1,/panels/cau1/cells/8/runs/0,RUN-4945794,cau1-m6t-s50,MEAS-b4a1e150dbd6bd1d,MEAS-0b34e267f687550c,True,27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8,same occurrence,"{""auc_csv"":84.999,""auc_raw"":84.9991,""epoch_train99"":15,""epochs_parsed"":100,""final_train"":99.99,""gpu_h_inrun"":0.6833333333333333,""job_id"":""4945794"",""plateau20"":86.024,""plateau5"":86.022,""raw_path"":""archive/Account2/runs/cau1-m6t-s50-4945794.out"",""raw_plateau5"":86.022,""raw_sha256"":""27d0f622f7d3cfc29dd5dcf20e31b9ed12519c07f37611d7c3686d436b74c0d8"",""run"":""cau1-m6t-s50"",""run_done"":true,""seed"":50,""train_plateau5"":99.998}"
OCC-fba233c6bd986a37,cau1,/panels/cau1/cells/8/runs/1,RUN-4945839,cau1-m6t-s51,MEAS-f5fa08609c412225,MEAS-35d5726dc0874f65,True,4368989c43892364cb3259015a9fc7c74c17696e5fdc705e97a955c392634407,same occurrence,"{""auc_csv"":84.379,""auc_raw"":84.3788,""epoch_train99"":11,""epochs_parsed"":100,""final_train"":100.0,""gpu_h_inrun"":0.6833333333333333,""job_id"":""4945839"",""plateau20"":85.471,""plateau5"":85.558,""raw_path"":""archive/Account2/runs/cau1-m6t-s51-4945839.out"",""raw_plateau5"":85.558,""raw_sha256"":""4368989c43892364cb3259015a9fc7c74c17696e5fdc705e97a955c392634407"",""run"":""cau1-m6t-s51"",""run_done"":true,""seed"":51,""train_plateau5"":99.994}"
