cell_id,metric,run_id,measurement_id,value,seed,job_id,start_epoch_index,end_epoch_index_exclusive,raw_sha256
CELL-f0dc4d126afab1a2,legacy_plateau20,RUN-4700678,MEAS-93af53e63c2542e0,74.052,1,4700678,280,300,7026dfd59a3173aad6e464ce1398bbb1378ccdd9c015bba17445730f7981fb80
CELL-28edb9c4aa593a22,plateau5,RUN-4700668,MEAS-6abb7b9a8078cc9c,86.854,0,4700668,295,300,e62672c4adb9fe4cef0140002e838a3848157ccf208fad48fbf03827548d3aba
CELL-28edb9c4aa593a22,plateau5,RUN-4700676,MEAS-8b924d90ccb43e9b,86.7,1,4700676,295,300,ab02034b9f193b9160c89cd74ef0ecff332e01f270d1526fd6a691126a02f1c8
CELL-5134aade89cbb328,legacy_plateau20,RUN-4700668,MEAS-5b3b57f498eee403,86.811,0,4700668,280,300,e62672c4adb9fe4cef0140002e838a3848157ccf208fad48fbf03827548d3aba
CELL-5134aade89cbb328,legacy_plateau20,RUN-4700676,MEAS-8caaae15da019442,86.697,1,4700676,280,300,ab02034b9f193b9160c89cd74ef0ecff332e01f270d1526fd6a691126a02f1c8
CELL-887d602605960b35,plateau5,RUN-4700666,MEAS-472b031e9860ea07,79.11,0,4700666,295,300,9ae758ca0c8476361a3281c35c0efa22a98721d8cc33668ab5f8514309aca970
CELL-887d602605960b35,plateau5,RUN-4700674,MEAS-b3e123a723752bd0,78.132,1,4700674,295,300,87023d70eb353dc6babc310d51e0405123045cedea09c7969d23b8642504f73c
CELL-ddbf6a28000c5ed7,legacy_plateau20,RUN-4700666,MEAS-f835c0ebc838e393,78.984,0,4700666,280,300,9ae758ca0c8476361a3281c35c0efa22a98721d8cc33668ab5f8514309aca970
CELL-ddbf6a28000c5ed7,legacy_plateau20,RUN-4700674,MEAS-c059982b071c1276,78.029,1,4700674,280,300,87023d70eb353dc6babc310d51e0405123045cedea09c7969d23b8642504f73c
CELL-1b872896c7d1b435,plateau5,RUN-4700673,MEAS-5b5dd294bfd8f247,87.71000000000001,0,4700673,295,300,307b783e1eeb3dfb340c88cba2aaf1e62fe1a6aec5af8762f04f130a991aa6ad
CELL-1b872896c7d1b435,plateau5,RUN-4700681,MEAS-e2deae62aaf34b95,84.564,1,4700681,295,300,ebc3da69112b4529a852a4bc37e082eab2c8f1f887ea6075cac74a048e2281b1
CELL-106ae42150cee7c5,legacy_plateau20,RUN-4700673,MEAS-8476a3078574c540,87.528,0,4700673,280,300,307b783e1eeb3dfb340c88cba2aaf1e62fe1a6aec5af8762f04f130a991aa6ad
CELL-106ae42150cee7c5,legacy_plateau20,RUN-4700681,MEAS-9b6be1d405346e63,84.475,1,4700681,280,300,ebc3da69112b4529a852a4bc37e082eab2c8f1f887ea6075cac74a048e2281b1
CELL-034736797ea8951f,plateau5,RUN-4700671,MEAS-a238cdccba1531bb,90.364,0,4700671,295,300,d429e29d8bf2074775848734d5651784ba0fad0e2b4efa9c7d468d3afe975810
CELL-034736797ea8951f,plateau5,RUN-4700679,MEAS-b731249050777fa5,90.486,1,4700679,295,300,3b57c430dd4cce285fe8fa7474c62799a8cee9a84d7c0ea9d4d1e4a244e1591e
CELL-93635079899103be,legacy_plateau20,RUN-4700671,MEAS-4ca05084674716b1,90.383,0,4700671,280,300,d429e29d8bf2074775848734d5651784ba0fad0e2b4efa9c7d468d3afe975810
CELL-93635079899103be,legacy_plateau20,RUN-4700679,MEAS-5381c47f0150461a,90.451,1,4700679,280,300,3b57c430dd4cce285fe8fa7474c62799a8cee9a84d7c0ea9d4d1e4a244e1591e
CELL-164a6ad9723388e6,plateau5,RUN-4700669,MEAS-95ce07a1b099faf2,92.36200000000001,0,4700669,295,300,e1bc8e0c02e4146327a93130b08c4ceaffc5c32a35ef0f6a199a11b7487d9dff
CELL-164a6ad9723388e6,plateau5,RUN-4700677,MEAS-bd5243c9dc88e9f8,92.294,1,4700677,295,300,d1c051d43e3c4d61767cde0be0ccabb073f23cab45294db37cab3c29d8b26bc8
CELL-2af3f7d8523464bc,legacy_plateau20,RUN-4700669,MEAS-f8fb3d10007de254,92.433,0,4700669,280,300,e1bc8e0c02e4146327a93130b08c4ceaffc5c32a35ef0f6a199a11b7487d9dff
CELL-2af3f7d8523464bc,legacy_plateau20,RUN-4700677,MEAS-439d4f213247de06,92.26,1,4700677,280,300,d1c051d43e3c4d61767cde0be0ccabb073f23cab45294db37cab3c29d8b26bc8
CELL-a3a43bea8053bb4a,plateau5,RUN-4700667,MEAS-54b807dad155ead3,92.362,0,4700667,295,300,859e0c7a32e8a89d42e1a6031785d7ca0d4fe869602f539c175a800fc5442c8b
CELL-a3a43bea8053bb4a,plateau5,RUN-4700675,MEAS-791dae2a821af62f,91.934,1,4700675,295,300,293c45cede3b9ebdb49ec6156ada77cf6912ce3c80e6760a825c5b5791760df2
CELL-b6a50690e7160ed0,legacy_plateau20,RUN-4700667,MEAS-9b96e2b737d25a76,92.31,0,4700667,280,300,859e0c7a32e8a89d42e1a6031785d7ca0d4fe869602f539c175a800fc5442c8b
CELL-b6a50690e7160ed0,legacy_plateau20,RUN-4700675,MEAS-d2af2d1d6c11d911,91.999,1,4700675,280,300,293c45cede3b9ebdb49ec6156ada77cf6912ce3c80e6760a825c5b5791760df2
CELL-42e8335ad3ab2252,plateau5,RUN-4682785,MEAS-ba923dd22d7e2449,90.15,0,4682785,95,100,202b90d53b34b5dce371e87982d6460b29320b08985bc6045517ffc07845b4cb
CELL-42e8335ad3ab2252,plateau5,RUN-4682786,MEAS-5249a47684b7a2c6,90.27799999999999,1,4682786,95,100,696b1ebb406a34a68e933ee87762bb30261ac4ff3ef1fc315ae15d155afa816e
CELL-e10a85cb20b0d5fe,legacy_plateau20,RUN-4682785,MEAS-2398e967eda9c05b,90.227,0,4682785,80,100,202b90d53b34b5dce371e87982d6460b29320b08985bc6045517ffc07845b4cb
CELL-e10a85cb20b0d5fe,legacy_plateau20,RUN-4682786,MEAS-56eac8b7b4196a29,90.301,1,4682786,80,100,696b1ebb406a34a68e933ee87762bb30261ac4ff3ef1fc315ae15d155afa816e
CELL-c46322971088dcfe,plateau5,RUN-4682781,MEAS-b55f261797dcd70d,91.614,0,4682781,95,100,69b8bf3b829c8df3261986ac9c0eb6c5078bf49891f27ed124f64470ae940f8d
CELL-c46322971088dcfe,plateau5,RUN-4682782,MEAS-e9bf76164307ede9,91.602,1,4682782,95,100,9da06c39fdd5da14c8bf217401dadbabb81793ddbe2a645804ad87438f5c274d
CELL-c46322971088dcfe,plateau5,RUN-4683242,MEAS-ccdf080def374a01,91.166,2,4683242,95,100,3bfc1a9424faf775036cf92126be39bc1c52df3d201aa8d18a99629015b131dc
CELL-c46322971088dcfe,plateau5,RUN-4683243,MEAS-87eda2e6b435b13a,91.434,3,4683243,95,100,e5c55a8fa7a3c884f06bf8cbd0897ed9ef58f26cf878cd10c9c66cd0366573cc
CELL-c46322971088dcfe,plateau5,RUN-4683244,MEAS-9540eea625a67555,90.884,4,4683244,95,100,b68d77226960200e50153a43b8be501f26fa23d5228f9d8c33842e2c927cf4d4
CELL-91a162c047b7441f,legacy_plateau20,RUN-4682781,MEAS-28bd168b7c56a3ef,91.415,0,4682781,80,100,69b8bf3b829c8df3261986ac9c0eb6c5078bf49891f27ed124f64470ae940f8d
CELL-91a162c047b7441f,legacy_plateau20,RUN-4682782,MEAS-1a2b6f8f8a3f03e7,91.238,1,4682782,80,100,9da06c39fdd5da14c8bf217401dadbabb81793ddbe2a645804ad87438f5c274d
CELL-91a162c047b7441f,legacy_plateau20,RUN-4683242,MEAS-7cf31e46e72ce547,91.151,2,4683242,80,100,3bfc1a9424faf775036cf92126be39bc1c52df3d201aa8d18a99629015b131dc
CELL-91a162c047b7441f,legacy_plateau20,RUN-4683243,MEAS-d4c30af5c316a506,91.306,3,4683243,80,100,e5c55a8fa7a3c884f06bf8cbd0897ed9ef58f26cf878cd10c9c66cd0366573cc
CELL-91a162c047b7441f,legacy_plateau20,RUN-4683244,MEAS-3a6f3e6e448e4fd2,90.829,4,4683244,80,100,b68d77226960200e50153a43b8be501f26fa23d5228f9d8c33842e2c927cf4d4
CELL-9de2eb7605fcbabb,plateau5,RUN-4682787,MEAS-35e9c6c15e108da0,84.74,0,4682787,95,100,cfd6a653da792b95d9ae57a68c027c1da1e229b175fe1a67dfed07d40a79eb97
CELL-9de2eb7605fcbabb,plateau5,RUN-4682788,MEAS-e28b7ad6fa5de10e,86.92,1,4682788,95,100,9a6481782e3b6cda3cef49e139de59324241ef80b6bade40340f6ee7d8b0bef8
CELL-da2286e9bfe3683f,legacy_plateau20,RUN-4682787,MEAS-a7016972df26e2f9,85.556,0,4682787,80,100,cfd6a653da792b95d9ae57a68c027c1da1e229b175fe1a67dfed07d40a79eb97
CELL-da2286e9bfe3683f,legacy_plateau20,RUN-4682788,MEAS-eeeca06256887b44,86.368,1,4682788,80,100,9a6481782e3b6cda3cef49e139de59324241ef80b6bade40340f6ee7d8b0bef8
CELL-541171b146890f5b,plateau5,RUN-4682783,MEAS-6c15ad4d825c7ae4,91.72800000000001,0,4682783,95,100,7e71133ddd1df337044a54ec03a5d0b2e9a1d4204a8dd4e14be7ab7dae585480
CELL-541171b146890f5b,plateau5,RUN-4682784,MEAS-bfff05cb40b70d70,91.65,1,4682784,95,100,d961ff4403bf1aeb51c3e2fd18ec8dc786ea9ef15d37fd15bf413814bc804876
CELL-541171b146890f5b,plateau5,RUN-4683245,MEAS-e54c35ea5cd3c0e8,92.10000000000001,2,4683245,95,100,c92af950abdaac4201774e9a2ac89bef37ee60ba74d4cf983978d0305759c1d3
CELL-541171b146890f5b,plateau5,RUN-4683246,MEAS-9202d66e0df55b03,92.04,3,4683246,95,100,90244daf85711c53ef5caf1d97355c36e6f3be56b393da541e4287237a3e6640
CELL-541171b146890f5b,plateau5,RUN-4683247,MEAS-f7e98b7de87efde0,91.72800000000001,4,4683247,95,100,bd97901de08ff069341732912e8a28ed3dcd8ec67d1a8b95f9c7a2682a40b209
CELL-dad001b6c988469b,legacy_plateau20,RUN-4682783,MEAS-be2f2920a604432e,91.876,0,4682783,80,100,7e71133ddd1df337044a54ec03a5d0b2e9a1d4204a8dd4e14be7ab7dae585480
CELL-dad001b6c988469b,legacy_plateau20,RUN-4682784,MEAS-5b49a228f2da955a,91.739,1,4682784,80,100,d961ff4403bf1aeb51c3e2fd18ec8dc786ea9ef15d37fd15bf413814bc804876
CELL-dad001b6c988469b,legacy_plateau20,RUN-4683245,MEAS-6119c0f218321eb8,91.938,2,4683245,80,100,c92af950abdaac4201774e9a2ac89bef37ee60ba74d4cf983978d0305759c1d3
CELL-dad001b6c988469b,legacy_plateau20,RUN-4683246,MEAS-209b5f1db3086b6a,92.025,3,4683246,80,100,90244daf85711c53ef5caf1d97355c36e6f3be56b393da541e4287237a3e6640
CELL-dad001b6c988469b,legacy_plateau20,RUN-4683247,MEAS-4f81a124e540ea51,91.715,4,4683247,80,100,bd97901de08ff069341732912e8a28ed3dcd8ec67d1a8b95f9c7a2682a40b209
CELL-eee3be6fea04fd38,plateau5,RUN-4700542,MEAS-c5b94d85cd3c07d9,94.2,0,4700542,95,100,5085b3fc065309f93bd1e95e71e1e946f26f6c2f8fcd5cc8aa3e97d0f968365b
CELL-eee3be6fea04fd38,plateau5,RUN-4700543,MEAS-2bf16c991d3914ba,94.256,1,4700543,95,100,fae2e6c91f966a7d3ad79675a5c207f0147b11fe2a2507902a412b23ca62f39a
CELL-6764f34e9a3d89b4,legacy_plateau20,RUN-4700542,MEAS-9380f5242685dc2c,93.957,0,4700542,80,100,5085b3fc065309f93bd1e95e71e1e946f26f6c2f8fcd5cc8aa3e97d0f968365b
CELL-6764f34e9a3d89b4,legacy_plateau20,RUN-4700543,MEAS-9c4530bcd60bca1a,94.099,1,4700543,80,100,fae2e6c91f966a7d3ad79675a5c207f0147b11fe2a2507902a412b23ca62f39a
CELL-d13eb7433ebbf49b,plateau5,RUN-4700538,MEAS-e85b80b6a714a7b1,93.234,0,4700538,95,100,b2ec928260fd6a4db5964d4a39dfcd64c673ea86eed0caa8ee142e23eb50e89e
CELL-d13eb7433ebbf49b,plateau5,RUN-4700539,MEAS-62cb41460f4ec627,92.974,1,4700539,95,100,54894f3c8f872946d8b7ea6d9d86e0afa8c3da8294548180a3c627194652608d
CELL-43e1c7d1b7ebc8ac,legacy_plateau20,RUN-4700538,MEAS-96842ceb54efc607,93.041,0,4700538,80,100,b2ec928260fd6a4db5964d4a39dfcd64c673ea86eed0caa8ee142e23eb50e89e
CELL-43e1c7d1b7ebc8ac,legacy_plateau20,RUN-4700539,MEAS-34bc82fbe6a187f9,92.883,1,4700539,80,100,54894f3c8f872946d8b7ea6d9d86e0afa8c3da8294548180a3c627194652608d
CELL-3ad744a5ba8e5a49,plateau5,RUN-4700544,MEAS-409ec6eb1a95bd97,94.962,0,4700544,95,100,b106143f93658fdefca6bce438697f46ea33dcf0b3b07e421d6dd193821347c9
CELL-3ad744a5ba8e5a49,plateau5,RUN-4700545,MEAS-db07bcb9d06cbf90,94.708,1,4700545,95,100,af9ed054f6e0cdc48edc321d2a94bc54c0aad7e111f21c7864ea15b28b79bdc8
CELL-4072336e1f397952,legacy_plateau20,RUN-4700544,MEAS-184604d6276c8130,94.448,0,4700544,80,100,b106143f93658fdefca6bce438697f46ea33dcf0b3b07e421d6dd193821347c9
CELL-4072336e1f397952,legacy_plateau20,RUN-4700545,MEAS-24eb749ff09ef09e,94.263,1,4700545,80,100,af9ed054f6e0cdc48edc321d2a94bc54c0aad7e111f21c7864ea15b28b79bdc8
CELL-a56e4df5aee338fb,plateau5,RUN-4700540,MEAS-629557836f7041f8,94.16,0,4700540,95,100,fd9be42fab5a76e29dd6c18b0f7465cba7bae60f03340b93c7e0f8ba941b29c6
CELL-a56e4df5aee338fb,plateau5,RUN-4700541,MEAS-dde6ff884f565eb2,93.998,1,4700541,95,100,10fcdd92aa2951555796a7f140ef2629aea8f5b7c8110cba295c49b637ae3566
CELL-ae09ba0b44a72b20,legacy_plateau20,RUN-4700540,MEAS-d1ab659d1e0f6215,94.047,0,4700540,80,100,fd9be42fab5a76e29dd6c18b0f7465cba7bae60f03340b93c7e0f8ba941b29c6
CELL-ae09ba0b44a72b20,legacy_plateau20,RUN-4700541,MEAS-ee9228aa18a9c953,93.925,1,4700541,80,100,10fcdd92aa2951555796a7f140ef2629aea8f5b7c8110cba295c49b637ae3566
CELL-acd551b57e07ffac,plateau5,RUN-4700536,MEAS-717285eae6dee629,89.08200000000001,0,4700536,95,100,739e11dcf5f3c58aca27c02adbe4f5a484a6e1d5104270e13b4acfd1b3deef44
CELL-acd551b57e07ffac,plateau5,RUN-4700537,MEAS-3613cc10ecb86f6a,88.75200000000001,1,4700537,95,100,daedceb59d7a504fc0b2dd04754679cbfd9db26a82f24565ae6cb4404ccc04eb
CELL-8af55b888425110a,legacy_plateau20,RUN-4700536,MEAS-1cc909ede0bf44a3,88.964,0,4700536,80,100,739e11dcf5f3c58aca27c02adbe4f5a484a6e1d5104270e13b4acfd1b3deef44
CELL-8af55b888425110a,legacy_plateau20,RUN-4700537,MEAS-1b300a189595f92c,88.663,1,4700537,80,100,daedceb59d7a504fc0b2dd04754679cbfd9db26a82f24565ae6cb4404ccc04eb
CELL-c4665fd02ccb2850,plateau5,RUN-4683254,MEAS-150941b30c54f5ac,94.252,0,4683254,95,100,44ddbe107e56d529c62b81c69465e6ab773a2750843285d06fb6e0727029f6a4
CELL-c4665fd02ccb2850,plateau5,RUN-4683255,MEAS-cd64f1413184044a,94.316,1,4683255,95,100,ef163079ce5ae748a3084fa104c3484467d2613fce490e962cf8da4bba693151
CELL-c4665fd02ccb2850,plateau5,RUN-4683256,MEAS-1a088b153c1fa0f8,94.158,2,4683256,95,100,77359da32f67fa8ded9540d5684f033c8694a2801fd5a28f3f2e0e8b207005f6
CELL-c4665fd02ccb2850,plateau5,RUN-4683733,MEAS-440a80d42d585816,94.28,3,4683733,95,100,4039ead2fc3cb85150cd6df355fe096e90684394ba0e47c1bc9840ff9ae22aa9
CELL-c4665fd02ccb2850,plateau5,RUN-4683735,MEAS-d764b50e421466c6,94.35,4,4683735,95,100,5bc10f2cc3b813ce7ac4661dc3d4f9251094e1801bec6b303e10cfa4ee59a387
CELL-986f727d76aaa7ef,legacy_plateau20,RUN-4683254,MEAS-3e633225bdbcac28,94.129,0,4683254,80,100,44ddbe107e56d529c62b81c69465e6ab773a2750843285d06fb6e0727029f6a4
CELL-986f727d76aaa7ef,legacy_plateau20,RUN-4683255,MEAS-cca242238fa6d278,94.092,1,4683255,80,100,ef163079ce5ae748a3084fa104c3484467d2613fce490e962cf8da4bba693151
CELL-986f727d76aaa7ef,legacy_plateau20,RUN-4683256,MEAS-833c5e0fd82b166d,94.058,2,4683256,80,100,77359da32f67fa8ded9540d5684f033c8694a2801fd5a28f3f2e0e8b207005f6
CELL-986f727d76aaa7ef,legacy_plateau20,RUN-4683733,MEAS-1984fcc60d121a41,94.112,3,4683733,80,100,4039ead2fc3cb85150cd6df355fe096e90684394ba0e47c1bc9840ff9ae22aa9
CELL-986f727d76aaa7ef,legacy_plateau20,RUN-4683735,MEAS-4ebe54f31c4ad03e,94.162,4,4683735,80,100,5bc10f2cc3b813ce7ac4661dc3d4f9251094e1801bec6b303e10cfa4ee59a387
CELL-0fbfc4ae32defb53,plateau5,RUN-4683248,MEAS-ed4bfc2db8cb8193,93.124,0,4683248,95,100,fe7ed0bac96de0f5f64a4e0a983d2035e85de5eeedb2ef6c57f5b39409895a59
CELL-0fbfc4ae32defb53,plateau5,RUN-4683249,MEAS-67b2960cf4b12ff4,92.998,1,4683249,95,100,5abe1a8ef46cc34c3f87f3946c4f4f8e5ff7f7868d31aa5d7b00af5e185eb599
CELL-0fbfc4ae32defb53,plateau5,RUN-4683250,MEAS-50878a2ffe7c48c5,92.63,2,4683250,95,100,22a35d046a46c27b739d3f1d30cd0603f86106082d993e93714763f1a0269be6
CELL-ece2ee6b99ab7a67,legacy_plateau20,RUN-4683248,MEAS-f400d9e366a49a05,93.044,0,4683248,80,100,fe7ed0bac96de0f5f64a4e0a983d2035e85de5eeedb2ef6c57f5b39409895a59
CELL-ece2ee6b99ab7a67,legacy_plateau20,RUN-4683249,MEAS-169be1d4e530dfd4,92.926,1,4683249,80,100,5abe1a8ef46cc34c3f87f3946c4f4f8e5ff7f7868d31aa5d7b00af5e185eb599
CELL-ece2ee6b99ab7a67,legacy_plateau20,RUN-4683250,MEAS-c8d7be2513dd0d06,92.584,2,4683250,80,100,22a35d046a46c27b739d3f1d30cd0603f86106082d993e93714763f1a0269be6
CELL-e734bfbb04be8309,plateau5,RUN-4683737,MEAS-d01bb91989498154,94.91,0,4683737,95,100,732e3cdc48bb83687992c50e773aad4ef1ab4addc5a193755c055f404bb0798d
CELL-e734bfbb04be8309,plateau5,RUN-4683738,MEAS-b126fefc92590f23,94.654,1,4683738,95,100,7fefb6b507df510c95cee7ee6166feef4410024af7e3ff57c076d455228484ab
CELL-e734bfbb04be8309,plateau5,RUN-4683739,MEAS-e699392a772e3256,94.886,2,4683739,95,100,542486bb97e23870939a81641423d512367c3cd126ae1ebf4eda1112cdc73f18
CELL-eaa7ae204cb8256b,legacy_plateau20,RUN-4683737,MEAS-c7517228772165b6,94.535,0,4683737,80,100,732e3cdc48bb83687992c50e773aad4ef1ab4addc5a193755c055f404bb0798d
CELL-eaa7ae204cb8256b,legacy_plateau20,RUN-4683738,MEAS-dddd24dbd86b0962,94.341,1,4683738,80,100,7fefb6b507df510c95cee7ee6166feef4410024af7e3ff57c076d455228484ab
CELL-eaa7ae204cb8256b,legacy_plateau20,RUN-4683739,MEAS-99c553d85a0ebebb,94.499,2,4683739,80,100,542486bb97e23870939a81641423d512367c3cd126ae1ebf4eda1112cdc73f18
CELL-1543f0953a20f844,plateau5,RUN-4683251,MEAS-a99e8dcb01ca1b20,94.166,0,4683251,95,100,b388c0d8dcf6bebe6a13aaf63970683ee3416cc1f4d1f5c624bd91bda21cda39
CELL-1543f0953a20f844,plateau5,RUN-4683252,MEAS-6cc0791c87d68c35,94.222,1,4683252,95,100,64395a8148361b360a1cc9a98ac6f72471e0bd18e38618647cf408550ce824d6
CELL-1543f0953a20f844,plateau5,RUN-4683253,MEAS-a74121072370a298,94.102,2,4683253,95,100,b7406544ee5bc404b33ed43a2d13aa679ac2a17d12cfe577f5782fa158f5cb7c
CELL-1543f0953a20f844,plateau5,RUN-4683734,MEAS-0e17b0319b9293c4,93.94200000000001,3,4683734,95,100,266dbc5671e1c8395ad800434f2a46c3ab495e55d3dfdd89bf4c1239c542330e
CELL-1543f0953a20f844,plateau5,RUN-4683736,MEAS-3e74e00dc3421dfa,93.944,4,4683736,95,100,25eb9531a6e768ad66f04f2576a2b7ada2f97536bde7ea9eb82194d1611e220f
CELL-ed1aad9671b1a947,legacy_plateau20,RUN-4683251,MEAS-db7418cc29571625,94.102,0,4683251,80,100,b388c0d8dcf6bebe6a13aaf63970683ee3416cc1f4d1f5c624bd91bda21cda39
CELL-ed1aad9671b1a947,legacy_plateau20,RUN-4683252,MEAS-789e3ae20c0a4e93,94.069,1,4683252,80,100,64395a8148361b360a1cc9a98ac6f72471e0bd18e38618647cf408550ce824d6
CELL-ed1aad9671b1a947,legacy_plateau20,RUN-4683253,MEAS-a49b352f44bf8c8a,94.016,2,4683253,80,100,b7406544ee5bc404b33ed43a2d13aa679ac2a17d12cfe577f5782fa158f5cb7c
CELL-ed1aad9671b1a947,legacy_plateau20,RUN-4683734,MEAS-b0f81c59a291a6c8,93.866,3,4683734,80,100,266dbc5671e1c8395ad800434f2a46c3ab495e55d3dfdd89bf4c1239c542330e
CELL-ed1aad9671b1a947,legacy_plateau20,RUN-4683736,MEAS-36cee9d148938224,93.843,4,4683736,80,100,25eb9531a6e768ad66f04f2576a2b7ada2f97536bde7ea9eb82194d1611e220f
CELL-70fe95bc90165db3,plateau5,RUN-4687281,MEAS-d7c495afcd3a05d3,95.18,0,4687281,95,100,d20db16ae7d502e80d3896b07b83109dcca2e4295278f813d84895fa40d3880f
CELL-70fe95bc90165db3,plateau5,RUN-4687285,MEAS-d0949a144b6088d5,95.282,1,4687285,95,100,0f5e5ccbc30a7502b78a989b8f30c463392f22186f749e30c504d265a08a92eb
CELL-70fe95bc90165db3,plateau5,RUN-4687289,MEAS-9bad4dadd78db402,95.038,2,4687289,95,100,9e384bc73c6b62cec4c89d4e8ceb81185c30c28e536b6985593a5e186376888a
CELL-70fe95bc90165db3,plateau5,RUN-4687293,MEAS-e5ed3f8bddcb0e6a,95.04,3,4687293,95,100,2ef6c8096fd2c37bdb568a34b14d3913ae65bb8d56c4147e3bfef710962dc186
CELL-70fe95bc90165db3,plateau5,RUN-4687297,MEAS-9d00423a7383a94a,95.082,4,4687297,95,100,6c758a44f735f6aa43fb7c49202fd8805c499de2e3f9812edf1d845473d60a96
CELL-bc0efa7dd77b114b,legacy_plateau20,RUN-4687281,MEAS-273c379e913350e5,94.733,0,4687281,80,100,d20db16ae7d502e80d3896b07b83109dcca2e4295278f813d84895fa40d3880f
CELL-bc0efa7dd77b114b,legacy_plateau20,RUN-4687285,MEAS-d02a6420cae5fff3,94.775,1,4687285,80,100,0f5e5ccbc30a7502b78a989b8f30c463392f22186f749e30c504d265a08a92eb
CELL-bc0efa7dd77b114b,legacy_plateau20,RUN-4687289,MEAS-19437af3723ff17d,94.541,2,4687289,80,100,9e384bc73c6b62cec4c89d4e8ceb81185c30c28e536b6985593a5e186376888a
CELL-bc0efa7dd77b114b,legacy_plateau20,RUN-4687293,MEAS-f8b9a949c8e348e9,94.679,3,4687293,80,100,2ef6c8096fd2c37bdb568a34b14d3913ae65bb8d56c4147e3bfef710962dc186
CELL-bc0efa7dd77b114b,legacy_plateau20,RUN-4687297,MEAS-1170b72104243c72,94.684,4,4687297,80,100,6c758a44f735f6aa43fb7c49202fd8805c499de2e3f9812edf1d845473d60a96
CELL-7fc281a884cf431b,plateau5,RUN-4686800,MEAS-e24675786234df21,94.884,0,4686800,95,100,0c10fc77578a2a7d1c341437ba28f203245a10072dfd85da6becf55dfac54736
CELL-7fc281a884cf431b,plateau5,RUN-4686804,MEAS-b99a95846bab0659,94.764,1,4686804,95,100,110f3d50bf811e0da38d5bdc67b8d7bb4415dffefe1e91a0c840636ba2e3d767
CELL-7fc281a884cf431b,plateau5,RUN-4686808,MEAS-cba82b5cc263c972,94.822,2,4686808,95,100,dae02615071867744216b26a3202913aa319cacd65048d472880c2d353c154bf
CELL-e9003ba1dff3c790,legacy_plateau20,RUN-4686800,MEAS-6cb60a3d59a732a8,94.703,0,4686800,80,100,0c10fc77578a2a7d1c341437ba28f203245a10072dfd85da6becf55dfac54736
CELL-e9003ba1dff3c790,legacy_plateau20,RUN-4686804,MEAS-c32d3f2946b4583b,94.651,1,4686804,80,100,110f3d50bf811e0da38d5bdc67b8d7bb4415dffefe1e91a0c840636ba2e3d767
CELL-e9003ba1dff3c790,legacy_plateau20,RUN-4686808,MEAS-ea8bfac33c461b6e,94.669,2,4686808,80,100,dae02615071867744216b26a3202913aa319cacd65048d472880c2d353c154bf
CELL-9869b9325f2a4700,plateau5,RUN-4686799,MEAS-d0749277100a149e,94.128,0,4686799,95,100,648d8ab495e56fc4ebd426f27129d4a3176c694a2c5ab36f7a17b41a5c8bd00d
CELL-9869b9325f2a4700,plateau5,RUN-4686803,MEAS-954118bfe7ea0bec,94.542,1,4686803,95,100,ce0f75e2e38e4b8ad14262e9f8fa1c7f2059a8a3576210c821ebd30aff313d6d
CELL-9869b9325f2a4700,plateau5,RUN-4686807,MEAS-cde1f94a667a37eb,94.426,2,4686807,95,100,11d66474573e0f17f10cdb5b615aa67d1c6534ff6dfa66a321ab16cfdc4c0225
CELL-5317cc3935c975dc,legacy_plateau20,RUN-4686799,MEAS-b1ea8c75517f2b89,94.109,0,4686799,80,100,648d8ab495e56fc4ebd426f27129d4a3176c694a2c5ab36f7a17b41a5c8bd00d
CELL-5317cc3935c975dc,legacy_plateau20,RUN-4686803,MEAS-ad4a93174e158de0,94.422,1,4686803,80,100,ce0f75e2e38e4b8ad14262e9f8fa1c7f2059a8a3576210c821ebd30aff313d6d
CELL-5317cc3935c975dc,legacy_plateau20,RUN-4686807,MEAS-3df9d8a6a65d914b,94.317,2,4686807,80,100,11d66474573e0f17f10cdb5b615aa67d1c6534ff6dfa66a321ab16cfdc4c0225
CELL-b9719e77cb0431da,plateau5,RUN-4686802,MEAS-621f61a18a0dc776,95.164,0,4686802,95,100,ad5b9747ff13c1e56bf4183cee55f2806b8a7dc1926bd11432b2b15b4a92f575
CELL-b9719e77cb0431da,plateau5,RUN-4686806,MEAS-2820feeab9450c8e,94.828,1,4686806,95,100,cf701d70d151f0ea37ff805593b0263ae484e7e2188561bf1b7b8014f58b36d2
CELL-b9719e77cb0431da,plateau5,RUN-4686810,MEAS-ecc38df1a8943d55,95.15,2,4686810,95,100,97086e0bda0ee12dcdd4fbfafade0da8bb614fafd3505810133ee9277b323b4e
CELL-9ae09fe007d12750,legacy_plateau20,RUN-4686802,MEAS-e4f2d92cdb6fb770,94.97,0,4686802,80,100,ad5b9747ff13c1e56bf4183cee55f2806b8a7dc1926bd11432b2b15b4a92f575
CELL-9ae09fe007d12750,legacy_plateau20,RUN-4686806,MEAS-bc1df8d7594398a1,94.679,1,4686806,80,100,cf701d70d151f0ea37ff805593b0263ae484e7e2188561bf1b7b8014f58b36d2
CELL-9ae09fe007d12750,legacy_plateau20,RUN-4686810,MEAS-bf223af2ae655f11,94.917,2,4686810,80,100,97086e0bda0ee12dcdd4fbfafade0da8bb614fafd3505810133ee9277b323b4e
